parent_cl_book,level_1_book,level_2_book,level_3_book,ms,row_id
['0930IbnIyas.NuzhatUmam'],['0367IbnHawqal.SuratArd'],No Cluster,No Cluster,620,695
['0930IbnIyas.NuzhatUmam'],No Cluster,No Cluster,No Cluster,621,696
['0821Qalqashandi.SubhAcsha'],"['0821Qalqashandi.SubhAcsha', '0821Qalqashandi.Maathir']",No Cluster,No Cluster,633,705
['0821Qalqashandi.SubhAcsha'],['0654SibtIbnJawzi.MiratZaman'],No Cluster,No Cluster,635,707
['0588IbnMamun.AkhbarMisr'],['0588IbnMamun.AkhbarMisr'],No Cluster,No Cluster,637,708
['0588IbnMamun.AkhbarMisr'],['0588IbnMamun.AkhbarMisr'],No Cluster,No Cluster,638,709
['0845Maqrizi.KhabarCanBashar'],['0440AbuRayhanBiruni.AtharBaqiya'],No Cluster,No Cluster,643,710
['0930IbnIyas.NuzhatUmam'],['0440AbuRayhanBiruni.AtharBaqiya'],No Cluster,No Cluster,644,711
['0634AbuRabicHimyari.Iktifa'],['0257IbnCabdHakam.FutuhMisr'],['0257IbnCabdHakam.FutuhMisr'],No Cluster,661,737
['0257IbnCabdHakam.FutuhMisr'],['0257IbnCabdHakam.FutuhMisr'],['0257IbnCabdHakam.FutuhMisr'],No Cluster,665,747
['0257IbnCabdHakam.FutuhMisr'],['0257IbnCabdHakam.FutuhMisr'],No Cluster,No Cluster,665,748
['0257IbnCabdHakam.FutuhMisr'],['0634AbuRabicHimyari.Iktifa'],['0874IbnTaghribirdi.NujumZahira'],No Cluster,665,749
['0257IbnCabdHakam.FutuhMisr'],['0257IbnCabdHakam.FutuhMisr'],No Cluster,No Cluster,668,757
['0257IbnCabdHakam.FutuhMisr'],['0257IbnCabdHakam.FutuhMisr'],No Cluster,No Cluster,668,758
['0257IbnCabdHakam.FutuhMisr'],['0257IbnCabdHakam.FutuhMisr'],No Cluster,No Cluster,668,759
['0257IbnCabdHakam.FutuhMisr'],['0733Nuwayri.NihayatArab'],['0257IbnCabdHakam.FutuhMisr'],['0257IbnCabdHakam.FutuhMisr'],669,760
['0257IbnCabdHakam.FutuhMisr'],['0257IbnCabdHakam.FutuhMisr'],['0257IbnCabdHakam.FutuhMisr'],No Cluster,669,761
['0257IbnCabdHakam.FutuhMisr'],['0257IbnCabdHakam.FutuhMisr'],No Cluster,No Cluster,669,762
['0257IbnCabdHakam.FutuhMisr'],['0257IbnCabdHakam.FutuhMisr'],No Cluster,No Cluster,669,763
['0257IbnCabdHakam.FutuhMisr'],['0257IbnCabdHakam.FutuhMisr'],No Cluster,No Cluster,669,764
['0257IbnCabdHakam.FutuhMisr'],['0257IbnCabdHakam.FutuhMisr'],No Cluster,No Cluster,674,774
['0257IbnCabdHakam.FutuhMisr'],['0257IbnCabdHakam.FutuhMisr'],No Cluster,No Cluster,674,775
['0874IbnTaghribirdi.NujumZahira'],['0257IbnCabdHakam.FutuhMisr'],No Cluster,No Cluster,674,776
['0821Qalqashandi.SubhAcsha'],No Cluster,No Cluster,No Cluster,678,785
['0821Qalqashandi.SubhAcsha'],No Cluster,No Cluster,No Cluster,680,786
['0350MuhammadKindi.WulatMisr'],['0874IbnTaghribirdi.NujumZahira'],No Cluster,No Cluster,683,788
['0874IbnTaghribirdi.NujumZahira'],['0845Maqrizi.Muqaffa'],No Cluster,No Cluster,684,789
['0874IbnTaghribirdi.NujumZahira'],['0350MuhammadKindi.WulatMisr'],No Cluster,No Cluster,685,790
['0874IbnTaghribirdi.NujumZahira'],['0350MuhammadKindi.WulatMisr'],No Cluster,No Cluster,685,791
['0874IbnTaghribirdi.NujumZahira'],['0350MuhammadKindi.WulatMisr'],No Cluster,No Cluster,685,792
['0350MuhammadKindi.WulatMisr'],['0845Maqrizi.Muqaffa'],No Cluster,No Cluster,691,794
['0588IbnMamun.AkhbarMisr'],No Cluster,No Cluster,No Cluster,697,796
['0350MuhammadKindi.WulatMisr'],['0874IbnTaghribirdi.NujumZahira'],No Cluster,No Cluster,699,797
['0350MuhammadKindi.WulatMisr'],['0571IbnCasakir.TarikhDimashq'],No Cluster,No Cluster,700,798
['0350MuhammadKindi.WulatMisr'],['0874IbnTaghribirdi.NujumZahira'],No Cluster,No Cluster,702,799
['0350MuhammadKindi.WulatMisr'],['0874IbnTaghribirdi.NujumZahira'],No Cluster,No Cluster,704,800
['0350MuhammadKindi.WulatMisr'],['0874IbnTaghribirdi.NujumZahira'],No Cluster,No Cluster,705,801
['0350MuhammadKindi.WulatMisr'],['0874IbnTaghribirdi.NujumZahira'],No Cluster,No Cluster,705,802
['0350MuhammadKindi.WulatMisr'],No Cluster,No Cluster,No Cluster,706,803
['0808IbnKhaldun.Tarikh'],['0874IbnTaghribirdi.NujumZahira'],No Cluster,No Cluster,709,804
['0874IbnTaghribirdi.NujumZahira'],No Cluster,No Cluster,No Cluster,710,805
['0350MuhammadKindi.WulatMisr'],['0874IbnTaghribirdi.NujumZahira'],No Cluster,No Cluster,711,806
['0845Maqrizi.Muqaffa'],['0874IbnTaghribirdi.NujumZahira'],No Cluster,No Cluster,711,807
['0350MuhammadKindi.WulatMisr'],['0350MuhammadKindi.WulatMisr'],No Cluster,No Cluster,712,808
['0350MuhammadKindi.WulatMisr'],['0874IbnTaghribirdi.NujumZahira'],No Cluster,No Cluster,714,809
['0350Balawi.SiratAhmadIbnTulun'],['0350Balawi.SiratAhmadIbnTulun'],No Cluster,No Cluster,717,811
['0597IbnJawzi.Muntazam'],['0711IbnManzurIfriqi.MukhtasarTarikhDimashq'],No Cluster,No Cluster,717,812
['0350MuhammadKindi.WulatMisr'],No Cluster,No Cluster,No Cluster,720,814
['0350Balawi.SiratAhmadIbnTulun'],['0350Balawi.SiratAhmadIbnTulun'],No Cluster,No Cluster,721,815
['0350Balawi.SiratAhmadIbnTulun'],No Cluster,No Cluster,No Cluster,722,816
['0874IbnTaghribirdi.NujumZahira'],['0874IbnTaghribirdi.NujumZahira'],['0874IbnTaghribirdi.NujumZahira'],No Cluster,724,817
['0874IbnTaghribirdi.NujumZahira'],['0874IbnTaghribirdi.NujumZahira'],No Cluster,No Cluster,724,818
['0874IbnTaghribirdi.NujumZahira'],['0874IbnTaghribirdi.NujumZahira'],No Cluster,No Cluster,725,819
['0874IbnTaghribirdi.NujumZahira'],['0874IbnTaghribirdi.NujumZahira'],No Cluster,No Cluster,725,820
['0874IbnTaghribirdi.NujumZahira'],['0874IbnTaghribirdi.NujumZahira'],No Cluster,No Cluster,726,821
['0874IbnTaghribirdi.NujumZahira'],['0874IbnTaghribirdi.NujumZahira'],No Cluster,No Cluster,726,822
['0874IbnTaghribirdi.NujumZahira'],['0874IbnTaghribirdi.NujumZahira'],No Cluster,No Cluster,728,823
['0350MuhammadKindi.WulatMisr'],['0350MuhammadKindi.WulatMisr'],['0350MuhammadKindi.WulatMisr'],No Cluster,736,825
['0350MuhammadKindi.WulatMisr'],['0874IbnTaghribirdi.NujumZahira'],['0845Maqrizi.Muqaffa'],No Cluster,736,826
['0874IbnTaghribirdi.NujumZahira'],['0350MuhammadKindi.WulatMisr'],No Cluster,No Cluster,748,836
['0874IbnTaghribirdi.NujumZahira'],['0350MuhammadKindi.WulatMisr'],No Cluster,No Cluster,749,837
['0845Maqrizi.Muqaffa'],['0350MuhammadKindi.WulatMisr'],No Cluster,No Cluster,749,838
['0874IbnTaghribirdi.NujumZahira'],No Cluster,No Cluster,No Cluster,750,839
['0626YaqutHamawi.MucjamBuldan'],No Cluster,No Cluster,No Cluster,783,845
['0845Maqrizi.Muqaffa'],['0845Maqrizi.ItticazHunafa'],No Cluster,No Cluster,793,848
['0808IbnKhaldun.Tarikh'],['0845Maqrizi.ItticazHunafa'],No Cluster,No Cluster,794,849
['0845Maqrizi.ItticazHunafa'],No Cluster,No Cluster,No Cluster,795,850
['0845Maqrizi.ItticazHunafa'],No Cluster,No Cluster,No Cluster,809,859
['0470MuayyadFiDinShirazi.Sira'],No Cluster,No Cluster,No Cluster,810,860
['0845Maqrizi.ItticazHunafa'],No Cluster,No Cluster,No Cluster,812,862
['0845Maqrizi.ItticazHunafa'],No Cluster,No Cluster,No Cluster,817,865
['0845Maqrizi.MusawwadatMawaciz'],No Cluster,No Cluster,No Cluster,825,867
['0845Maqrizi.MusawwadatMawaciz'],No Cluster,No Cluster,No Cluster,827,868
['0889IbnAhmadSakhawi.TuhfatAhbab'],No Cluster,No Cluster,No Cluster,829,869
['0845Maqrizi.MusawwadatMawaciz'],['0845Maqrizi.MusawwadatMawaciz'],No Cluster,No Cluster,834,871
['0845Maqrizi.MusawwadatMawaciz'],['0845Maqrizi.MusawwadatMawaciz'],No Cluster,No Cluster,836,874
['0845Maqrizi.MusawwadatMawaciz'],No Cluster,No Cluster,No Cluster,847,877
['0874IbnTaghribirdi.NujumZahira'],['0845Maqrizi.Muqaffa'],No Cluster,No Cluster,857,881
['0677IbnMuyassar.AkhbarMisr'],No Cluster,No Cluster,No Cluster,862,884
['0692IbnCabdZahir.RawdaBahiyya'],No Cluster,No Cluster,No Cluster,863,885
['0845Maqrizi.Muqaffa'],No Cluster,No Cluster,No Cluster,865,887
['0845Maqrizi.MusawwadatMawaciz'],No Cluster,No Cluster,No Cluster,867,888
['0845Maqrizi.MusawwadatMawaciz'],No Cluster,No Cluster,No Cluster,868,889
['0845Maqrizi.MusawwadatMawaciz'],No Cluster,No Cluster,No Cluster,869,890
['0617IbnTuwayr.NuzhatMuqlatayn'],['0617IbnTuwayr.NuzhatMuqlatayn'],No Cluster,No Cluster,874,893
['0845Maqrizi.MusawwadatMawaciz'],['0617IbnTuwayr.NuzhatMuqlatayn'],No Cluster,No Cluster,882,901
['0845Maqrizi.MusawwadatMawaciz'],['0617IbnTuwayr.NuzhatMuqlatayn'],No Cluster,No Cluster,882,902
['0845Maqrizi.MusawwadatMawaciz'],['0617IbnTuwayr.NuzhatMuqlatayn'],No Cluster,No Cluster,882,903
['0845Maqrizi.MusawwadatMawaciz'],['0617IbnTuwayr.NuzhatMuqlatayn'],No Cluster,No Cluster,882,904
['0588IbnMamun.AkhbarMisr'],"['0845Maqrizi.Muqaffa', '0845Maqrizi.MusawwadatMawaciz']",No Cluster,No Cluster,883,905
['0588IbnMamun.AkhbarMisr'],['0588IbnMamun.AkhbarMisr'],No Cluster,No Cluster,883,906
['0588IbnMamun.AkhbarMisr'],"['0845Maqrizi.Muqaffa', '0845Maqrizi.MusawwadatMawaciz']",No Cluster,No Cluster,884,907
['0617IbnTuwayr.NuzhatMuqlatayn'],['0845Maqrizi.MusawwadatMawaciz'],['0617IbnTuwayr.NuzhatMuqlatayn'],No Cluster,885,908
['0617IbnTuwayr.NuzhatMuqlatayn'],['0617IbnTuwayr.NuzhatMuqlatayn'],No Cluster,No Cluster,885,909
['0736IbnDawadari.KanzDurar'],['0733Nuwayri.NihayatArab'],No Cluster,No Cluster,887,911
['0736IbnDawadari.KanzDurar'],['0733Nuwayri.NihayatArab'],No Cluster,No Cluster,887,912
['0733Nuwayri.NihayatArab'],['0736IbnDawadari.KanzDurar'],No Cluster,No Cluster,888,913
['0845Maqrizi.MusawwadatMawaciz'],No Cluster,No Cluster,No Cluster,890,916
['0733Nuwayri.NihayatArab'],No Cluster,No Cluster,No Cluster,891,917
['0733Nuwayri.NihayatArab'],['0733Nuwayri.NihayatArab'],No Cluster,No Cluster,893,918
['0733Nuwayri.NihayatArab'],No Cluster,No Cluster,No Cluster,895,920
['0733Nuwayri.NihayatArab'],['0845Maqrizi.MusawwadatMawaciz'],No Cluster,No Cluster,897,922
['0588IbnMamun.AkhbarMisr'],['0588IbnMamun.AkhbarMisr'],No Cluster,No Cluster,903,931
['0845Maqrizi.ItticazHunafa'],['0617IbnTuwayr.NuzhatMuqlatayn'],['0821Qalqashandi.SubhAcsha'],No Cluster,909,935
['0617IbnTuwayr.NuzhatMuqlatayn'],['0617IbnTuwayr.NuzhatMuqlatayn'],No Cluster,No Cluster,909,936
['0617IbnTuwayr.NuzhatMuqlatayn'],['0821Qalqashandi.SubhAcsha'],No Cluster,No Cluster,910,937
['0617IbnTuwayr.NuzhatMuqlatayn'],['0821Qalqashandi.SubhAcsha'],No Cluster,No Cluster,910,938
['0845Maqrizi.MusawwadatMawaciz'],No Cluster,No Cluster,No Cluster,915,942
['0588IbnMamun.AkhbarMisr'],['0588IbnMamun.AkhbarMisr'],No Cluster,No Cluster,929,950
['0588IbnMamun.AkhbarMisr'],['0588IbnMamun.AkhbarMisr'],No Cluster,No Cluster,929,951
['0588IbnMamun.AkhbarMisr'],['0845Maqrizi.MusawwadatMawaciz'],No Cluster,No Cluster,930,952
['0845Maqrizi.MusawwadatMawaciz'],['0588IbnMamun.AkhbarMisr'],No Cluster,No Cluster,930,953
['0617IbnTuwayr.NuzhatMuqlatayn'],['0617IbnTuwayr.NuzhatMuqlatayn'],No Cluster,No Cluster,933,957
['0845Maqrizi.MusawwadatMawaciz'],['0617IbnTuwayr.NuzhatMuqlatayn'],No Cluster,No Cluster,933,958
['0460Anonymous.DhakhairTuhaf'],['0460Anonymous.DhakhairTuhaf'],No Cluster,No Cluster,938,961
['0460Anonymous.DhakhairTuhaf'],['0845Maqrizi.ItticazHunafa'],No Cluster,No Cluster,938,962
['0617IbnTuwayr.NuzhatMuqlatayn'],['0617IbnTuwayr.NuzhatMuqlatayn'],No Cluster,No Cluster,942,965
['0617IbnTuwayr.NuzhatMuqlatayn'],['0617IbnTuwayr.NuzhatMuqlatayn'],No Cluster,No Cluster,942,966
['0617IbnTuwayr.NuzhatMuqlatayn'],['0617IbnTuwayr.NuzhatMuqlatayn'],No Cluster,No Cluster,943,967
['0588IbnMamun.AkhbarMisr'],"['0845Maqrizi.Muqaffa', '0845Maqrizi.MusawwadatMawaciz']",['0588IbnMamun.AkhbarMisr'],No Cluster,948,974
['0588IbnMamun.AkhbarMisr'],['0588IbnMamun.AkhbarMisr'],['0845Maqrizi.MusawwadatMawaciz'],No Cluster,948,975
['0845Maqrizi.MusawwadatMawaciz'],No Cluster,No Cluster,No Cluster,956,985
['0845Maqrizi.MusawwadatMawaciz'],No Cluster,No Cluster,No Cluster,958,986
['0845Maqrizi.MusawwadatMawaciz'],['0617IbnTuwayr.NuzhatMuqlatayn'],No Cluster,No Cluster,959,987
['0845Maqrizi.MusawwadatMawaciz'],['0617IbnTuwayr.NuzhatMuqlatayn'],No Cluster,No Cluster,959,988
['0845Maqrizi.MusawwadatMawaciz'],['0821Qalqashandi.SubhAcsha'],No Cluster,No Cluster,959,989
['0617IbnTuwayr.NuzhatMuqlatayn'],['0617IbnTuwayr.NuzhatMuqlatayn'],No Cluster,No Cluster,959,990
['0845Maqrizi.MusawwadatMawaciz'],['0845Maqrizi.MusawwadatMawaciz'],No Cluster,No Cluster,971,1008
['0845Maqrizi.MusawwadatMawaciz'],['0845Maqrizi.ItticazHunafa'],No Cluster,No Cluster,971,1009
['0845Maqrizi.MusawwadatMawaciz'],['0588IbnMamun.AkhbarMisr'],No Cluster,No Cluster,971,1010
['0845Maqrizi.MusawwadatMawaciz'],['0588IbnMamun.AkhbarMisr'],No Cluster,No Cluster,971,1011
['0845Maqrizi.MusawwadatMawaciz'],No Cluster,No Cluster,No Cluster,979,1016
['0588IbnMamun.AkhbarMisr'],['0588IbnMamun.AkhbarMisr'],No Cluster,No Cluster,983,1020
['0845Maqrizi.MusawwadatMawaciz'],['0588IbnMamun.AkhbarMisr'],No Cluster,No Cluster,983,1021
['0821Qalqashandi.SubhAcsha'],['0617IbnTuwayr.NuzhatMuqlatayn'],No Cluster,No Cluster,984,1022
['0617IbnTuwayr.NuzhatMuqlatayn'],['0542IbnMunjibTajRiyasaIbnSayrafi.Afdaliyyat'],No Cluster,No Cluster,985,1023
['0845Maqrizi.MusawwadatMawaciz'],No Cluster,No Cluster,No Cluster,988,1024
['0845Maqrizi.MusawwadatMawaciz'],['0588IbnMamun.AkhbarMisr'],No Cluster,No Cluster,992,1025
['0845Maqrizi.MusawwadatMawaciz'],['0588IbnMamun.AkhbarMisr'],No Cluster,No Cluster,1004,1040
['0588IbnMamun.AkhbarMisr'],['0588IbnMamun.AkhbarMisr'],No Cluster,No Cluster,1004,1041
['0617IbnTuwayr.NuzhatMuqlatayn'],['0845Maqrizi.MusawwadatMawaciz'],No Cluster,No Cluster,1005,1042
['0874IbnTaghribirdi.NujumZahira'],['0617IbnTuwayr.NuzhatMuqlatayn'],No Cluster,No Cluster,1005,1043
['0874IbnTaghribirdi.NujumZahira'],['0617IbnTuwayr.NuzhatMuqlatayn'],No Cluster,No Cluster,1005,1044
['0874IbnTaghribirdi.NujumZahira'],['0617IbnTuwayr.NuzhatMuqlatayn'],No Cluster,No Cluster,1005,1045
['0874IbnTaghribirdi.NujumZahira'],['0845Maqrizi.MusawwadatMawaciz'],No Cluster,No Cluster,1005,1046
['0874IbnTaghribirdi.NujumZahira'],['0845Maqrizi.MusawwadatMawaciz'],['0617IbnTuwayr.NuzhatMuqlatayn'],No Cluster,1006,1047
['0874IbnTaghribirdi.NujumZahira'],['0617IbnTuwayr.NuzhatMuqlatayn'],No Cluster,No Cluster,1006,1048
['0874IbnTaghribirdi.NujumZahira'],['0845Maqrizi.MusawwadatMawaciz'],No Cluster,No Cluster,1006,1049
['0617IbnTuwayr.NuzhatMuqlatayn'],['0845Maqrizi.MusawwadatMawaciz'],No Cluster,No Cluster,1007,1050
['0617IbnTuwayr.NuzhatMuqlatayn'],['0874IbnTaghribirdi.NujumZahira'],No Cluster,No Cluster,1007,1051
['0617IbnTuwayr.NuzhatMuqlatayn'],['0617IbnTuwayr.NuzhatMuqlatayn'],No Cluster,No Cluster,1007,1052
['0874IbnTaghribirdi.NujumZahira'],['0617IbnTuwayr.NuzhatMuqlatayn'],No Cluster,No Cluster,1008,1053
['0874IbnTaghribirdi.NujumZahira'],['0617IbnTuwayr.NuzhatMuqlatayn'],No Cluster,No Cluster,1008,1054
['0874IbnTaghribirdi.NujumZahira'],['0617IbnTuwayr.NuzhatMuqlatayn'],No Cluster,No Cluster,1008,1055
['0617IbnTuwayr.NuzhatMuqlatayn'],['0874IbnTaghribirdi.NujumZahira'],No Cluster,No Cluster,1008,1056
['0874IbnTaghribirdi.NujumZahira'],['0617IbnTuwayr.NuzhatMuqlatayn'],No Cluster,No Cluster,1009,1057
['0874IbnTaghribirdi.NujumZahira'],['0821Qalqashandi.SubhAcsha'],No Cluster,No Cluster,1009,1058
['0874IbnTaghribirdi.NujumZahira'],['0845Maqrizi.MusawwadatMawaciz'],['0617IbnTuwayr.NuzhatMuqlatayn'],No Cluster,1009,1059
['0617IbnTuwayr.NuzhatMuqlatayn'],['0617IbnTuwayr.NuzhatMuqlatayn'],No Cluster,No Cluster,1009,1060
['0617IbnTuwayr.NuzhatMuqlatayn'],['0617IbnTuwayr.NuzhatMuqlatayn'],No Cluster,No Cluster,1011,1064
['0821Qalqashandi.SubhAcsha'],['0845Maqrizi.MusawwadatMawaciz'],No Cluster,No Cluster,1011,1065
['0821Qalqashandi.SubhAcsha'],['0617IbnTuwayr.NuzhatMuqlatayn'],['0617IbnTuwayr.NuzhatMuqlatayn'],No Cluster,1011,1066
['0617IbnTuwayr.NuzhatMuqlatayn'],['0617IbnTuwayr.NuzhatMuqlatayn'],No Cluster,No Cluster,1012,1067
['0617IbnTuwayr.NuzhatMuqlatayn'],['0845Maqrizi.MusawwadatMawaciz'],No Cluster,No Cluster,1012,1068
['0821Qalqashandi.SubhAcsha'],['0874IbnTaghribirdi.NujumZahira'],No Cluster,No Cluster,1012,1069
['0588IbnMamun.AkhbarMisr'],['0845Maqrizi.MusawwadatMawaciz'],No Cluster,No Cluster,1021,1079
['0588IbnMamun.AkhbarMisr'],['0845Maqrizi.MusawwadatMawaciz'],No Cluster,No Cluster,1021,1080
['0845Maqrizi.MusawwadatMawaciz'],['0588IbnMamun.AkhbarMisr'],No Cluster,No Cluster,1021,1081
['0588IbnMamun.AkhbarMisr'],['0845Maqrizi.MusawwadatMawaciz'],No Cluster,No Cluster,1022,1082
['0845Maqrizi.MusawwadatMawaciz'],['0588IbnMamun.AkhbarMisr'],No Cluster,No Cluster,1022,1083
['0588IbnMamun.AkhbarMisr'],['0845Maqrizi.MusawwadatMawaciz'],No Cluster,No Cluster,1023,1084
['0588IbnMamun.AkhbarMisr'],['0588IbnMamun.AkhbarMisr'],No Cluster,No Cluster,1023,1085
['0874IbnTaghribirdi.NujumZahira'],['0617IbnTuwayr.NuzhatMuqlatayn'],['0617IbnTuwayr.NuzhatMuqlatayn'],No Cluster,1024,1086
['0874IbnTaghribirdi.NujumZahira'],['0845Maqrizi.MusawwadatMawaciz'],['0617IbnTuwayr.NuzhatMuqlatayn'],No Cluster,1024,1087
['0874IbnTaghribirdi.NujumZahira'],['0617IbnTuwayr.NuzhatMuqlatayn'],No Cluster,No Cluster,1024,1088
['0588IbnMamun.AkhbarMisr'],['0845Maqrizi.MusawwadatMawaciz'],No Cluster,No Cluster,1034,1099
"['0845Maqrizi.Muqaffa', '0845Maqrizi.ItticazHunafa']",['0845Maqrizi.MusawwadatMawaciz'],['0588IbnMamun.AkhbarMisr'],No Cluster,1040,1103
['0617IbnTuwayr.NuzhatMuqlatayn'],['0617IbnTuwayr.NuzhatMuqlatayn'],No Cluster,No Cluster,1044,1105
['0617IbnTuwayr.NuzhatMuqlatayn'],['0617IbnTuwayr.NuzhatMuqlatayn'],No Cluster,No Cluster,1050,1110
['0588IbnMamun.AkhbarMisr'],['0588IbnMamun.AkhbarMisr'],No Cluster,No Cluster,1051,1111
['0588IbnMamun.AkhbarMisr'],['0588IbnMamun.AkhbarMisr'],No Cluster,No Cluster,1051,1112
['0588IbnMamun.AkhbarMisr'],['0588IbnMamun.AkhbarMisr'],No Cluster,No Cluster,1052,1113
['0845Maqrizi.MusawwadatMawaciz'],['0588IbnMamun.AkhbarMisr'],No Cluster,No Cluster,1052,1114
['0617IbnTuwayr.NuzhatMuqlatayn'],['0617IbnTuwayr.NuzhatMuqlatayn'],No Cluster,No Cluster,1055,1117
['0588IbnMamun.AkhbarMisr'],['0588IbnMamun.AkhbarMisr'],No Cluster,No Cluster,1061,1120
['0617IbnTuwayr.NuzhatMuqlatayn'],['0617IbnTuwayr.NuzhatMuqlatayn'],No Cluster,No Cluster,1073,1122
['0845Maqrizi.MusawwadatMawaciz'],['0617IbnTuwayr.NuzhatMuqlatayn'],No Cluster,No Cluster,1078,1123
['0845Maqrizi.MusawwadatMawaciz'],['0617IbnTuwayr.NuzhatMuqlatayn'],No Cluster,No Cluster,1078,1124
['0588IbnMamun.AkhbarMisr'],"['0845Maqrizi.Muqaffa', '0845Maqrizi.MusawwadatMawaciz']",No Cluster,No Cluster,1079,1125
['0617IbnTuwayr.NuzhatMuqlatayn'],['0845Maqrizi.MusawwadatMawaciz'],No Cluster,No Cluster,1084,1128
['0874IbnTaghribirdi.NujumZahira'],['0617IbnTuwayr.NuzhatMuqlatayn'],No Cluster,No Cluster,1087,1130
['0874IbnTaghribirdi.NujumZahira'],['0617IbnTuwayr.NuzhatMuqlatayn'],No Cluster,No Cluster,1087,1131
['0874IbnTaghribirdi.NujumZahira'],['0617IbnTuwayr.NuzhatMuqlatayn'],No Cluster,No Cluster,1087,1132
['0845Maqrizi.MusawwadatMawaciz'],['0692IbnCabdZahir.RawdaBahiyya'],No Cluster,No Cluster,1093,1134
['0845Maqrizi.ItticazHunafa'],"['0764Safadi.WafiBiWafayat', '0764IbnShakirKutubi.FawatWafayat']",No Cluster,No Cluster,1097,1137
['0346Mascudi.MurujDhahab'],['0346Mascudi.MurujDhahab'],No Cluster,No Cluster,1108,1143
['0654SibtIbnJawzi.MiratZaman'],['0654SibtIbnJawzi.MiratZaman'],['0665AbuShama.Rawdatayn'],No Cluster,1110,1145
['0654SibtIbnJawzi.MiratZaman'],['0665AbuShama.Rawdatayn'],['0697IbnWasil.MufarrijKurub'],['0845Maqrizi.ItticazHunafa'],1110,1146
['0845Maqrizi.ItticazHunafa'],"['0845Maqrizi.Muqaffa', '0845Maqrizi.MusawwadatMawaciz']",No Cluster,No Cluster,1118,1149
['0845Maqrizi.Muqaffa'],['0845Maqrizi.MusawwadatMawaciz'],No Cluster,No Cluster,1118,1150
['0845Maqrizi.Muqaffa'],"['0845Maqrizi.Muqaffa', '0845Maqrizi.MusawwadatMawaciz']",No Cluster,No Cluster,1119,1151
['0692IbnCabdZahir.RawdaBahiyya'],['0845Maqrizi.MusawwadatMawaciz'],No Cluster,No Cluster,1121,1152
['0692IbnCabdZahir.RawdaBahiyya'],['0845Maqrizi.MusawwadatMawaciz'],No Cluster,No Cluster,1121,1153
['0845Maqrizi.MusawwadatMawaciz'],['0677IbnMuyassar.AkhbarMisr'],No Cluster,No Cluster,1123,1155
['0845Maqrizi.MusawwadatMawaciz'],['0677IbnMuyassar.AkhbarMisr'],No Cluster,No Cluster,1123,1156
['0845Maqrizi.MusawwadatMawaciz'],['0677IbnMuyassar.AkhbarMisr'],No Cluster,No Cluster,1123,1157
['0845Maqrizi.Muqaffa'],['0845Maqrizi.ItticazHunafa'],No Cluster,No Cluster,1131,1161
['0845Maqrizi.ItticazHunafa'],No Cluster,No Cluster,No Cluster,1132,1162
['0677IbnMuyassar.AkhbarMisr'],No Cluster,No Cluster,No Cluster,1143,1167
['0697IbnWasil.MufarrijKurub'],['0597CimadDinKatibIsfahani.Diwan'],No Cluster,No Cluster,1154,1170
['0697IbnWasil.MufarrijKurub'],['0597CimadDinKatibIsfahani.Diwan'],No Cluster,No Cluster,1154,1171
['0692IbnCabdZahir.RawdaBahiyya'],No Cluster,No Cluster,No Cluster,1159,1173
"['0764Safadi.WafiBiWafayat', '0764Safadi.AcyanCasr', '0764IbnShakirKutubi.FawatWafayat']",No Cluster,No Cluster,No Cluster,1161,1175
['0845Maqrizi.ItticazHunafa'],No Cluster,No Cluster,No Cluster,1172,1181
['0845Maqrizi.ItticazHunafa'],No Cluster,No Cluster,No Cluster,1177,1184
['0845Maqrizi.Suluk'],No Cluster,No Cluster,No Cluster,1181,1185
['0889IbnAhmadSakhawi.TuhfatAhbab'],No Cluster,No Cluster,No Cluster,1183,1186
"['0845Maqrizi.Muqaffa', '0845Maqrizi.ItticazHunafa']",['0845Maqrizi.Muqaffa'],No Cluster,No Cluster,1192,1193
['0845Maqrizi.DhahabMasbuk'],['0832TaqiFasi.CiqdThamin'],No Cluster,No Cluster,1195,1196
['0845Maqrizi.DurarCuqud'],No Cluster,No Cluster,No Cluster,1206,1198
['0764Safadi.AcyanCasr'],No Cluster,No Cluster,No Cluster,1208,1199
